坚盾剑怪-盾牌形态,12,16,60,50,140,50,140,60,176,176,176,681
坚盾剑怪-刀剑形态,12,16,60,140,50,140,50,60,176,176,176,681
粉香香,18,18,78,52,60,63,65,23,131,165,165,682
芳香精,18,18,101,72,72,99,89,29,131,165,165,683
绵绵泡芙,18,18,62,48,66,59,57,49,175,84,84,684
胖甜妮,18,18,82,80,86,85,75,72,175,84,84,685
好啦鱿,15,14,53,54,53,37,46,45,126,21,151,686
乌贼王,15,14,86,92,88,68,75,73,126,21,151,687
龟脚脚,10,2,42,52,67,39,56,50,181,97,124,688
龟足巨铠,10,2,72,105,115,54,86,68,181,97,124,689
垃垃藻,9,2,50,60,60,60,60,30,38,143,91,690
毒藻龙,9,17,65,75,90,97,123,44,38,143,91,691
铁臂枪虾,2,2,50,53,62,58,63,44,178,178,178,692
钢炮臂虾,2,2,71,73,88,120,89,59,178,178,178,693
伞电蜥,4,5,44,38,33,61,43,70,87,8,94,694
光电伞蜥,4,5,62,55,52,109,94,109,87,8,94,695
宝宝暴龙,10,17,58,89,77,45,45,48,173,5,5,696
怪颚龙,10,17,82,121,119,69,59,71,173,69,69,697
冰雪龙,10,13,77,59,50,67,63,46,174,117,117,698
冰雪巨龙,10,13,123,77,72,99,92,58,174,117,117,699
仙子伊布,18,18,95,65,65,110,130,60,56,182,182,700
摔角鹰人,6,7,78,92,75,74,63,118,7,84,104,701
咚咚鼠,4,18,67,58,57,81,67,101,167,53,57,702
小碎钻,10,18,50,50,150,50,150,50,29,5,5,703
黏黏宝,17,17,45,50,35,55,75,40,157,93,183,704
黏美儿,17,17,68,75,53,83,113,60,157,93,183,705
黏美儿-洗翠的样子,12,17,58,75,83,83,113,40,157,75,183,705
黏美龙,17,17,90,100,70,110,150,80,157,93,183,706
黏美龙-洗翠的样子,12,17,80,100,100,110,150,60,157,75,183,706
钥圈儿,12,18,57,80,91,80,87,75,158,170,170,707
小木灵,16,3,43,70,48,50,60,38,30,119,139,708
朽木妖,16,3,85,110,76,65,82,56,30,119,139,709
南瓜精-普通尺寸,16,3,49,66,70,44,55,51,53,119,15,710
南瓜精-小尺寸,16,3,44,66,70,44,55,56,53,119,15,710
南瓜精-大尺寸,16,3,54,66,70,44,55,46,53,119,15,710
南瓜精-特大尺寸,16,3,59,66,70,44,55,41,53,119,15,710
南瓜怪人-普通尺寸,16,3,65,90,122,58,75,84,53,119,15,711
南瓜怪人-小尺寸,16,3,55,85,122,58,75,99,53,119,15,711
南瓜怪人-大尺寸,16,3,75,95,122,58,75,69,53,119,15,711
南瓜怪人-特大尺寸,16,3,85,100,122,58,75,54,53,119,15,711
冰宝,13,13,55,69,85,32,35,28,20,115,5,712
冰岩怪,13,13,95,117,184,44,46,28,20,115,5,713
冰岩怪-洗翠的样子,13,10,95,127,184,34,36,38,173,115,5,713
嗡蝠,7,17,40,30,35,45,40,55,119,151,140,714
音波龙,7,17,85,70,80,97,80,123,119,151,140,715
哲尔尼亚斯,18,18,126,131,95,131,98,99,187,187,187,716
哲尔尼亚斯-活跃模式,18,18,126,131,95,131,98,99,187,187,187,716
伊裴尔塔尔,15,7,126,131,95,131,98,99,186,186,186,717
基格尔德-50%形态,17,11,108,100,121,81,95,95,188,211,211,718
基格尔德-10%形态,17,11,54,100,71,61,85,115,188,211,211,718
基格尔德-完全体形态,17,11,216,100,121,91,95,85,211,211,211,718
蒂安希,10,18,50,100,150,100,150,50,29,29,29,719
超级蒂安希,10,18,50,160,110,160,110,110,156,156,156,719
惩戒胡帕,14,16,80,110,60,150,130,70,170,170,170,720
解放胡帕,14,15,80,160,60,170,130,80,170,170,170,720
波尔凯尼恩,1,2,80,110,120,130,90,70,11,11,11,721
木木枭,3,7,68,55,55,50,50,42,65,203,203,722
投羽枭,3,7,78,75,75,70,70,52,65,203,203,723
狙射树枭,3,16,78,107,75,100,100,70,65,203,203,724
狙射树枭-洗翠的样子,3,6,88,112,80,95,95,60,65,203,203,724
火斑喵,1,1,45,65,40,60,40,70,66,22,22,725
炎热喵,1,1,65,85,50,80,50,90,66,22,22,726
炽焰咆哮虎,1,15,95,115,90,80,90,60,66,22,22,727
球球海狮,2,2,50,54,54,66,56,40,67,204,204,728
花漾海狮,2,2,60,69,69,91,81,50,67,204,204,729
西狮海壬,2,18,80,74,74,126,116,60,67,204,204,730
小笃儿,5,7,35,75,30,30,30,65,51,92,53,731
喇叭啄鸟,5,7,55,85,50,40,50,75,51,92,53,732
铳嘴大鸟,5,7,80,120,75,75,75,60,51,92,125,733
猫鼬少,5,5,48,70,30,30,30,45,198,173,91,734
猫鼬探长,5,5,88,110,60,55,60,45,198,173,91,735
猫鼬探长-霸主,5,5,88,110,60,55,60,45,91,91,91,735
强颚鸡母虫,8,8,47,62,45,55,45,46,68,68,68,736
虫电宝,8,4,57,82,95,55,75,36,217,217,217,737
锹农炮虫,8,4,77,70,90,145,75,43,26,26,26,738
锹农炮虫-霸主,8,4,77,70,90,145,75,43,26,26,26,738
好胜蟹,6,6,47,82,57,42,47,63,52,89,83,739
好胜毛蟹,6,13,97,132,77,62,67,43,52,89,83,740
花舞鸟-热辣热辣风格,1,7,75,70,70,98,70,93,216,216,216,741
花舞鸟-啪滋啪滋风格,4,7,75,70,70,98,70,93,216,216,216,741
花舞鸟-呼拉呼拉风格,14,7,75,70,70,98,70,93,216,216,216,741
花舞鸟-轻盈轻盈风格,16,7,75,70,70,98,70,93,216,216,216,741
萌虻,8,18,40,45,40,55,40,84,118,19,175,742
蝶结萌虻,8,18,60,55,60,95,70,124,118,19,175,743
蝶结萌虻-霸主,8,18,60,55,60,95,70,124,175,175,175,743
岩狗狗,10,10,45,65,40,30,40,60,51,72,80,744
鬃岩狼人-白昼的样子,10,10,75,115,65,55,65,112,51,146,80,745
鬃岩狼人-黑夜的样子,10,10,85,115,75,55,75,82,51,72,99,745
鬃岩狼人-黄昏的样子,10,10,75,117,65,55,65,110,181,181,181,745
弱丁鱼-单独的样子,2,2,45,20,20,25,25,40,208,208,208,746
弱丁鱼-鱼群的样子,2,2,45,140,130,140,135,30,208,208,208,746
好坏星,9,2,50,53,62,43,52,45,196,7,144,747
超坏星,9,2,50,63,152,53,142,35,196,7,144,748
泥驴仔,11,11,70,100,70,45,55,45,20,192,39,749
重泥挽马,11,11,100,125,100,55,85,35,20,192,39,750
滴蛛,2,8,38,40,52,40,72,27,199,11,11,751
滴蛛霸,2,8,68,70,92,50,132,42,199,11,11,752
滴蛛霸-霸主,2,8,68,70,92,50,132,42,199,199,199,752
伪螳草,3,3,40,55,35,50,35,35,102,126,126,753
兰螳花,3,3,70,105,90,80,90,45,102,126,126,754
兰螳花-霸主,3,3,70,105,90,80,90,45,102,102,102,754
睡睡菇,3,18,40,35,55,65,75,15,35,27,44,755
灯罩夜菇,3,18,60,45,80,90,100,30,35,27,44,756
夜盗火蜥,9,1,48,44,40,71,40,77,212,12,12,757
焰后蜥,9,1,68,64,60,111,60,117,212,12,12,758
焰后蜥-霸主,9,1,68,64,60,111,60,117,212,212,212,758
童偶熊,5,6,70,75,50,45,50,50,218,103,56,759
穿着熊,5,6,120,125,80,55,60,60,218,103,127,760
甜竹竹,3,3,42,30,38,30,38,32,102,12,175,761
甜舞妮,3,3,52,40,48,40,48,62,102,12,175,762
甜冷美后,3,3,72,120,98,50,98,72,102,214,175,763
花疗环环,18,18,51,52,90,82,110,100,166,205,30,764
智挥猩,5,14,90,60,80,90,110,60,39,140,180,765
投掷猴,6,6,100,120,90,40,60,80,222,128,128,766
胆小虫,8,2,25,35,40,20,30,80,193,193,193,767
具甲武者,8,2,75,125,140,60,90,40,194,194,194,768
沙丘娃,16,11,55,55,80,70,45,15,195,8,8,769
噬沙堡爷,16,11,85,75,110,100,75,35,195,8,8,770
拳海参,2,2,55,60,130,30,130,5,215,109,109,771
属性:空,5,5,95,95,95,95,95,59,4,4,4,772
银伴战兽,5,5,95,95,95,95,95,95,225,225,225,773
银伴战兽-Bug,8,8,95,95,95,95,95,95,225,225,225,773
银伴战兽-Dark,15,15,95,95,95,95,95,95,225,225,225,773
银伴战兽-Dragon,17,17,95,95,95,95,95,95,225,225,225,773
银伴战兽-Electric,4,4,95,95,95,95,95,95,225,225,225,773
银伴战兽-Fairy,18,18,95,95,95,95,95,95,225,225,225,773
银伴战兽-Fighting,6,6,95,95,95,95,95,95,225,225,225,773
银伴战兽-Fire,1,1,95,95,95,95,95,95,225,225,225,773
银伴战兽-Flying,7,7,95,95,95,95,95,95,225,225,225,773
银伴战兽-Ghost,16,16,95,95,95,95,95,95,225,225,225,773
银伴战兽-Grass,3,3,95,95,95,95,95,95,225,225,225,773
银伴战兽-Ground,11,11,95,95,95,95,95,95,225,225,225,773
银伴战兽-Ice,13,13,95,95,95,95,95,95,225,225,225,773
银伴战兽-Poison,9,9,95,95,95,95,95,95,225,225,225,773
银伴战兽-Psychic,14,14,95,95,95,95,95,95,225,225,225,773
银伴战兽-Rock,10,10,95,95,95,95,95,95,225,225,225,773
银伴战兽-Steel,12,12,95,95,95,95,95,95,225,225,225,773
银伴战兽-Water,2,2,95,95,95,95,95,95,225,225,225,773
小陨星-流星的样子,10,7,60,100,60,100,60,120,197,197,197,774
Minior-Meteor,10,7,60,60,100,60,100,60,197,197,197,774
树枕尾熊,5,5,65,115,65,75,95,65,213,213,213,775
爆焰龟兽,1,17,60,78,135,91,85,36,75,75,75,776
托戈德玛尔,4,12,65,98,63,40,73,96,160,31,5,777
托戈德玛尔,4,12,65,98,63,40,73,96,5,5,5,777
谜拟Q,16,18,55,90,80,50,105,96,209,209,209,778
谜拟Q-现形的样子,16,18,55,90,80,50,105,96,209,209,209,778
谜拟Q-霸主,16,18,55,90,80,50,105,96,209,209,209,778
谜拟Q-现形的样子-霸主,16,18,55,90,80,50,105,96,209,209,209,778
磨牙彩皮鱼,2,14,68,105,70,70,70,92,219,173,147,779
老翁龙,5,17,78,60,85,135,91,36,201,157,13,780
破破舵轮,16,3,70,131,100,86,90,40,200,200,200,781
心鳞宝,17,17,45,55,65,45,45,45,171,43,142,782
鳞甲龙,17,6,55,75,90,65,70,65,171,43,142,783
杖尾鳞甲龙,17,6,75,110,125,100,105,85,171,43,142,784
杖尾鳞甲龙-霸主,17,6,75,110,125,100,105,85,142,142,142,784
卡璞・鸣鸣,4,18,70,115,85,95,75,130,226,140,140,785
卡璞・蝶蝶,14,18,70,85,75,130,115,95,227,140,140,786
卡璞・哞哞,3,18,70,130,115,85,95,75,229,140,140,787
卡璞・鳍鳍,2,18,70,75,115,95,130,85,228,140,140,788
科斯莫古,14,14,43,29,31,29,31,37,109,109,109,789
科斯莫姆,14,14,43,29,131,29,131,37,5,5,5,790
索尔迦雷欧,14,12,137,137,107,113,89,97,230,230,230,791
露奈雅拉,14,16,137,113,89,137,107,97,231,231,231,792
虚吾伊德,10,9,109,53,47,127,131,103,224,224,224,793
爆肌蚊,8,6,107,139,139,53,53,79,224,224,224,794
费洛美螂,8,6,71,137,37,137,37,151,224,224,224,795
电束木,4,4,83,89,71,173,71,83,224,224,224,796
铁火辉夜,12,7,97,101,103,107,101,61,224,224,224,797
纸御剑,3,12,59,181,131,59,31,109,224,224,224,798
恶食大王,15,17,223,101,53,97,53,43,224,224,224,799
奈克洛兹玛,14,14,97,107,101,127,89,79,232,232,232,800
奈克洛兹玛-黄昏之鬃,14,12,97,157,127,113,109,77,232,232,232,800
奈克洛兹玛-拂晓之翼,14,16,97,113,109,157,127,77,232,232,232,800
究极奈克洛兹玛,14,17,97,167,97,167,97,129,233,233,233,800
玛机雅娜,12,18,80,95,115,130,115,65,220,220,220,801
玛机雅娜-500年前的颜色,12,18,80,95,115,130,115,65,220,220,220,801
玛夏多,6,16,90,125,80,90,90,125,101,101,101,802
毒贝比,9,9,67,73,67,73,67,73,224,224,224,803
四颚针龙,9,17,73,73,73,127,73,121,224,224,224,804
垒磊石,10,12,61,131,211,53,101,13,224,224,224,805
砰头小丑,1,16,53,127,53,151,79,107,224,224,224,806
捷拉奥拉,4,4,88,112,75,102,80,143,10,10,10,807
美录坦,12,12,46,65,65,55,35,34,42,42,42,808
美录梅塔,12,12,135,143,143,80,65,34,89,89,89,809
美录梅塔-超极巨,12,12,135,143,143,80,65,34,89,89,89,809
敲音猴,3,3,50,65,50,40,40,65,65,229,229,810
啪咚猴,3,3,70,85,70,55,60,80,65,229,229,811
轰擂金刚猩,3,3,100,125,90,60,70,85,65,229,229,812
轰擂金刚猩-超极巨化,3,3,100,125,90,60,70,85,65,229,229,812
炎兔儿,1,1,50,71,40,40,40,69,66,236,236,813
腾蹴小将,1,1,65,86,60,55,60,94,66,236,236,814
闪焰王牌,1,1,80,116,75,65,75,119,66,236,236,815
闪焰王牌-超极巨化,1,1,80,116,75,65,75,119,66,236,236,815
泪眼蜥,2,2,50,40,40,70,40,70,67,97,97,816
变涩蜥,2,2,65,60,55,95,55,90,67,97,97,817
千面避役,2,2,70,85,65,125,65,120,67,97,97,818
千面避役-超极巨化,2,2,70,85,65,125,65,120,67,97,97,818
贪心栗鼠,5,5,70,55,55,35,35,25,167,82,82,819
藏饱栗鼠,5,5,120,95,95,55,75,20,167,82,82,820
稚山雀,7,7,38,47,35,33,35,57,51,127,145,821
蓝鸦,7,7,68,67,55,43,55,77,51,127,145,822
钢铠鸦,7,12,98,87,105,53,85,67,46,127,240,823
钢铠鸦-超极巨,7,12,98,87,105,53,85,67,46,127,240,823
索侦虫,8,8,25,20,20,25,45,45,68,14,140,824
天罩虫,8,14,50,35,80,50,90,30,68,14,140,825
以欧路普,8,14,60,45,110,80,120,90,68,119,140,826
以欧路普-超极巨,8,14,60,45,110,80,120,90,68,119,140,826
偷儿狐,15,15,40,28,28,47,52,50,50,84,198,827
狐大盗,15,15,70,58,58,87,92,90,50,84,198,828
幼棉棉,3,3,40,40,60,40,60,10,238,144,27,829
白蓬蓬,3,3,60,50,90,80,120,60,238,144,27,830
毛辫羊,5,5,42,40,55,40,45,48,218,50,171,831
毛毛角羊,5,5,72,80,100,60,90,88,218,80,171,832
咬咬龟,2,2,50,64,50,38,38,44,173,75,33,833
暴噬龟,2,10,90,115,90,48,68,74,173,75,33,834
暴噬龟-超极巨,2,10,90,115,90,48,68,74,173,75,33,834
来电汪,4,4,59,45,50,40,50,26,237,155,155,835
逐电犬,4,4,69,90,60,90,60,121,173,172,172,836
小炭仔,10,10,30,40,50,40,50,30,243,85,18,837
大炭车,10,1,80,60,90,60,70,50,243,49,18,838
巨炭山,10,1,110,80,120,80,90,30,243,49,18,839
巨炭山-超极巨,10,1,110,80,120,80,90,30,243,49,18,839
啃果虫,3,17,40,40,80,40,40,20,247,82,171,840
苹裹龙,3,17,70,110,80,95,60,70,247,82,55,841
苹裹龙-超极巨,3,17,70,110,80,95,60,70,247,82,55,841
丰蜜龙,3,17,110,85,80,100,80,30,247,82,47,842
丰蜜龙-超极巨,3,17,110,85,80,100,80,30,247,82,47,842
沙包蛇,11,11,52,57,75,35,50,46,245,61,8,843
沙螺蟒,11,11,72,107,125,65,70,71,245,61,8,844
沙螺蟒-超极巨,11,11,72,107,125,65,70,71,245,61,8,844
古月鸟,7,2,70,85,55,85,95,85,241,241,241,845
古月鸟-一口吞的样子,7,2,70,85,55,85,95,85,241,241,241,845
古月鸟-大口吞的样子,7,2,70,85,55,85,95,85,241,241,241,845
刺梭鱼,2,2,41,63,40,40,30,66,33,239,239,846
戽斗尖梭,2,2,61,123,60,60,50,136,33,239,239,847
毒电婴,4,9,40,38,35,54,35,40,155,9,103,848
颤弦蝾螈-高调的样子,4,9,75,98,70,114,70,75,244,57,101,849
颤弦蝾螈-低调的样子,4,9,75,98,70,114,70,75,244,58,101,849
颤弦蝾螈-高调的样子,4,9,75,98,70,114,70,75,244,57,101,849
颤弦蝾螈-低调的样子,4,9,75,98,70,114,70,75,244,58,101,849
烧火蚣,1,8,50,65,45,50,50,45,18,73,49,850
焚焰蚣,1,8,100,115,65,90,90,65,18,73,49,851
焚焰蚣,1,8,100,115,65,90,90,65,18,73,49,851
拳拳蛸,6,6,50,68,60,50,50,32,7,101,101,852
八爪武师,6,6,80,118,90,70,80,42,7,101,101,853
来悲茶,16,16,40,45,45,74,54,50,133,130,130,854
来悲茶-真品,16,16,40,45,45,74,54,50,133,130,130,854
怖思壶,16,16,60,65,65,134,114,70,133,130,130,855
怖思壶-真品,16,16,60,65,65,134,114,70,133,130,130,855
迷布莉姆,14,14,42,30,45,56,53,39,131,107,156,856
提布莉姆,14,14,57,40,65,86,73,49,131,107,156,857
布莉姆温,14,18,57,90,95,136,103,29,131,107,156,858
布莉姆温-超极巨,14,18,57,90,95,136,103,29,131,107,156,858
捣蛋小妖,15,18,45,45,30,55,40,50,158,119,124,859
诈唬魔,15,18,65,60,45,75,55,70,158,119,124,860
长毛巨魔,15,18,95,120,65,95,75,60,158,119,124,861
长毛巨魔-超极巨,15,18,95,120,65,95,75,60,158,119,124,861
堵拦熊,15,5,93,90,101,60,81,95,120,62,128,862
喵头目,12,12,70,110,100,50,60,50,4,181,252,863
魔灵珊瑚,16,16,60,95,50,145,130,30,133,253,253,864
葱游兵,6,6,62,135,95,68,82,65,80,113,113,865
踏冰人偶,13,14,80,85,75,110,100,70,77,251,115,866
死神板,11,16,58,95,145,50,105,30,254,254,254,867
小仙奶,18,18,45,40,40,50,61,34,175,165,165,868
霜奶仙-奶香香草,18,18,65,60,75,110,121,64,175,165,165,869
霜奶仙-奶香香草,18,18,65,60,75,110,121,64,175,165,165,869
列阵兵,6,6,65,100,100,70,60,75,4,128,128,870
啪嚓海胆,4,4,48,101,95,91,85,15,31,226,226,871
雪吞虫,13,8,30,25,35,45,30,20,19,246,246,872
雪绒蛾,13,8,70,65,60,125,90,65,19,246,246,873
巨石丁,10,10,100,125,135,20,20,70,249,249,249,874
冰砌鹅-结冻头,13,13,75,80,110,65,90,50,248,248,248,875
冰砌鹅-解冻头,13,13,75,80,70,65,50,130,248,248,248,875
爱管侍-雄性的样子,14,5,60,65,55,105,95,95,39,28,227,876
爱管侍-雌性的样子,14,5,70,55,65,95,105,85,20,28,227,876
莫鲁贝可-满腹花纹,4,15,58,95,58,70,58,97,258,258,258,877
莫鲁贝可-空腹花纹,4,15,58,95,58,70,58,97,258,258,258,877
铜象,12,12,72,80,49,40,49,40,125,134,134,878
大王铜象,12,12,122,130,69,80,69,30,125,134,134,879
大王铜象,12,12,122,130,69,80,69,30,125,134,134,879
雷鸟龙,4,17,90,100,90,80,70,75,10,55,146,880
雷鸟海兽,4,13,90,100,90,90,80,55,10,9,202,881
鳃鱼龙,2,17,90,90,100,70,80,75,11,173,146,882
鳃鱼海兽,2,13,90,90,100,80,90,55,11,115,202,883
铝钢龙,12,17,70,95,115,120,50,85,135,134,242,884
铝钢龙,12,17,70,95,115,120,50,85,135,134,242,884
多龙梅西亚,17,16,28,60,30,40,30,82,29,151,130,885
多龙奇,17,16,68,80,50,60,50,102,29,151,130,886
多龙巴鲁托,17,16,88,120,75,100,75,142,29,151,130,887
苍响-百战勇者,18,18,92,120,115,80,115,138,234,234,234,888
苍响-剑之王,18,12,92,150,115,80,115,148,234,234,234,888
藏玛然特-百战勇者,6,6,92,120,115,80,115,138,235,235,235,889
藏玛然特-盾之王,6,12,92,120,140,80,140,128,235,235,235,889
无极汰那,9,17,140,85,95,145,95,130,46,46,46,890
无极汰那-无极巨化,9,17,255,115,250,125,250,130,46,46,46,890
熊徒弟,6,6,60,90,60,53,50,72,39,99,99,891
武道熊师-一击流,6,15,100,130,100,63,60,97,260,260,260,892
武道熊师-连击流,6,2,100,130,100,63,60,97,260,260,260,892
武道熊师-一击流-超极巨,6,15,100,130,100,63,60,97,260,260,260,892
武道熊师-连击流-超极巨,6,2,100,130,100,63,60,97,260,260,260,892
萨戮德,15,3,105,120,105,70,95,105,102,102,102,893
萨戮德-阿爸,15,3,105,120,105,70,95,105,102,102,102,893
雷吉艾勒奇,4,4,80,100,50,100,50,200,262,262,262,894
雷吉铎拉戈,17,17,200,100,50,100,50,80,0,0,0,895
雪暴马,13,13,100,145,130,65,110,30,264,264,264,896
灵幽马,16,16,100,65,60,145,80,130,265,265,265,897
蕾冠王,14,3,100,80,80,80,80,80,127,127,127,898
蕾冠王-骑白马的样子,14,13,100,165,150,85,130,50,0,0,0,898
蕾冠王-骑黑马的样子,14,16,100,85,80,165,100,150,0,0,0,898
诡角鹿,5,14,103,105,72,105,75,65,22,119,157,899
劈斧螳螂,8,10,70,130,95,45,75,85,68,125,292,900
月月熊,11,5,130,140,105,45,80,50,62,171,127,901
幽尾玄鱼,2,16,120,112,65,80,75,78,33,91,104,902
幽尾玄鱼-雌性,2,16,120,92,65,100,75,78,33,91,104,902
大狃拉,6,9,80,130,60,40,80,120,46,84,143,903
万针鱼,15,9,85,115,95,65,65,85,38,33,22,904
眷恋云,18,7,74,115,70,135,80,106,56,126,126,905
眷恋云-灵兽形态,18,7,74,115,110,135,100,46,142,142,142,905
新叶喵,3,3,40,61,54,45,45,65,65,168,168,906
蒂蕾喵,3,3,61,80,63,60,63,83,65,168,168,907
魔幻假面喵,3,15,76,110,70,81,70,123,65,168,168,908
呆火鳄,1,1,67,45,59,63,40,36,66,109,109,909
炙烫鳄,1,1,81,55,78,90,58,49,66,109,109,910
骨纹巨声鳄,1,16,104,75,100,110,75,66,66,109,109,911
润水鸭,2,2,55,65,45,50,45,50,67,153,153,912
涌跃鸭,2,2,70,85,65,65,60,65,67,153,153,913
狂欢浪舞鸭,2,6,85,120,80,85,75,85,67,153,153,914
爱吃豚,5,5,54,45,40,35,45,35,165,82,47,915
飘香豚,5,5,110,100,75,59,80,65,268,82,47,916
飘香豚-雌性的样子,5,5,115,90,70,59,90,65,165,82,47,916
土龙节节,5,5,125,100,80,85,75,55,32,50,155,917
土龙节节-三节形态,5,5,125,100,80,85,75,55,32,50,155,917
团珠蛛,8,8,35,41,45,29,40,20,15,198,198,918
操陷蛛,8,8,60,79,92,52,86,35,15,198,198,919
豆蟋蟀,8,8,33,46,40,21,25,45,68,110,110,920
烈腿蝗,8,15,71,102,78,52,55,92,68,110,110,921
虫滚泥,8,8,41,50,60,31,58,30,14,61,61,922
虫甲圣,8,14,75,50,85,115,100,45,28,140,140,923
墓仔狗,16,16,50,61,60,30,55,34,53,218,218,924
墓扬犬,16,16,72,101,100,50,97,68,146,218,218,925
飘飘雏,14,14,30,35,30,55,40,75,107,119,3,926
超能艳鸵,14,14,95,60,60,101,60,105,290,119,3,927
奇麒麟,5,14,120,90,70,110,70,60,291,296,157,928
海地鼠,2,2,10,55,25,35,25,95,183,155,8,929
三海地鼠,2,2,35,100,50,50,70,120,183,155,8,930
吃吼霸,2,2,150,100,115,65,65,35,109,12,41,931
轻身鳕,2,14,90,102,73,78,65,70,104,292,292,932
波普海豚,2,2,70,45,40,45,40,75,41,41,41,933
海豚侠,2,2,100,70,72,53,62,100,278,278,278,934
海豚侠-全能模式,2,2,100,160,97,106,87,100,278,278,278,934
迷你芙,3,5,41,35,45,58,51,30,48,139,139,935
奥利纽,3,5,52,53,60,78,78,33,48,139,139,936
奥利瓦,3,5,78,69,90,125,109,39,269,139,139,937
热辣娃,3,3,52,62,40,62,40,50,34,15,103,938
狠辣椒,3,1,65,108,65,108,65,75,34,15,141,939
光蚪仔,4,4,61,31,41,59,35,45,20,9,6,940
电肚蛙,4,4,109,64,91,103,83,45,280,9,6,941
噗隆隆,12,9,45,70,63,30,45,47,142,112,112,942
普隆隆姆,12,9,80,119,90,54,67,90,142,111,111,943
拖拖蚓,12,12,70,85,145,60,55,65,297,8,8,944
一对鼠,5,5,50,50,45,40,45,75,50,53,20,945
一家鼠,5,5,74,75,70,65,75,111,132,167,101,946
一家鼠-四只家庭,5,5,74,75,70,65,75,111,132,167,101,946
走鲸,13,13,108,68,45,30,40,43,47,81,125,947
浩大鲸,13,13,170,113,65,45,55,73,47,202,125,948
凉脊龙,17,13,65,75,45,35,45,55,270,115,115,949
冻脊龙,17,13,90,95,66,45,65,62,270,115,115,950
戟脊龙,17,13,115,145,92,75,86,87,270,115,115,951
米立龙,17,2,68,50,60,120,95,82,279,114,114,952
摩托蜥,17,5,70,95,65,85,65,121,61,144,144,953
布拨,4,4,45,50,20,40,25,60,9,30,89,954
布土拨,4,6,60,75,40,50,40,85,10,30,89,955
巴布土拨,4,6,70,115,70,70,60,105,10,30,89,956
电海燕,4,7,40,40,35,55,40,70,277,10,172,957
大电海燕,4,7,70,70,60,105,60,125,277,10,172,958
下石鸟,7,15,70,103,85,60,85,82,145,51,276,959
怒鹦哥,5,7,82,96,51,45,51,92,22,55,62,960
怒鹦哥-蓝羽毛,5,7,82,96,51,45,51,92,22,55,62,960
怒鹦哥-黄羽毛,5,7,82,96,51,45,51,92,22,55,125,960
怒鹦哥-白羽毛,5,7,82,96,51,45,51,92,22,55,125,960
缠红鹤,7,6,82,115,74,75,64,90,113,77,294,961
毛崖蟹,10,10,70,100,115,35,55,75,271,75,144,962
盐石宝,10,10,55,55,75,35,35,25,272,5,29,963
盐石垒,10,10,60,60,100,35,65,35,272,5,29,964
盐石巨灵,10,10,100,100,130,45,90,35,272,5,29,965
晶光芽,10,9,48,35,42,105,60,60,295,212,212,966
晶光花,10,9,83,55,90,130,81,86,295,212,212,967
滋汁鼹,9,5,40,65,35,40,35,75,84,124,158,968
涂标客,9,5,63,95,65,80,72,110,84,143,158,969
狗仔包,18,18,37,55,70,30,55,65,20,103,103,970
麻花犬,18,18,57,80,115,50,80,95,273,273,273,971
偶叫獒,15,15,60,78,60,40,51,51,22,50,198,972
獒教父,15,15,80,120,90,60,70,85,22,275,198,973
纳噬草,3,16,40,65,30,45,35,60,274,151,151,974
怖纳噬草,3,16,55,115,70,80,70,90,274,151,151,975
索财灵,16,16,45,30,70,75,70,10,155,155,155,976
索财灵-徒步形态,16,16,45,30,25,75,45,80,50,50,50,976
赛富豪,16,12,87,60,95,133,91,84,283,283,283,977
雄伟牙,11,6,115,131,131,53,53,87,281,281,281,978
猛恶菇,3,15,111,127,99,79,99,55,281,281,281,979
沙铁皮,4,11,85,81,97,121,85,101,281,281,281,981
吼叫尾,18,14,115,65,99,65,115,111,281,281,281,982
振翼发,16,18,55,55,55,135,135,135,281,281,281,983
爬地翅,8,6,85,135,79,85,105,81,281,281,281,984
轰鸣月,17,15,105,139,71,55,101,119,281,281,281,985
铁辙迹,11,12,90,112,120,72,70,106,282,282,282,986
铁毒蛾,1,9,80,70,60,140,110,110,282,282,282,988
铁臂膀,6,4,154,140,108,50,68,50,282,282,282,989
铁脖颈,15,7,94,80,86,122,80,108,282,282,282,990
铁荆棘,10,4,100,134,110,70,84,72,282,282,282,991
铁包袱,13,2,56,80,114,124,60,136,282,282,282,992
铁武者,18,6,74,130,90,120,60,116,282,282,282,993
古鼎鹿,15,11,155,110,130,50,80,45,284,284,284,994
古剑豹,15,13,80,120,80,90,65,135,285,285,285,995
古简蜗,15,3,85,85,100,95,135,70,286,286,286,996
古玉鱼,15,1,55,80,80,135,120,100,287,287,287,997
故勒顿,6,17,100,135,115,85,100,135,288,288,288,998
密勒顿,4,17,100,85,100,135,115,135,289,289,289,999
小锻匠,18,12,50,45,45,35,64,58,104,20,124,1000
巧锻匠,18,12,65,55,55,45,82,78,104,20,124,1001
巨锻匠,18,12,85,75,77,70,105,94,104,20,124,1002
炭小侍,1,1,40,50,40,50,40,30,18,49,49,1003
红莲铠骑,1,14,85,60,100,125,80,75,18,133,133,1004
苍炎刃鬼,1,16,75,125,80,60,100,85,18,133,133,1005
原野水母,11,3,40,40,35,50,100,70,298,298,298,1006
陆地水母,11,3,80,70,65,80,120,100,298,298,298,1007
仆刀将军,15,12,100,135,120,60,85,50,128,293,46,1008
土王,9,11,130,75,60,45,100,20,38,11,109,1009
